3209,qannaruq-,"to order (place an order for goods), to send for",Atiksruzuŋmik qannaruqtuq.,S/he ordered a parka.,Qannaruġaa atiksruzuk. ,S/he ordered the parka.,Aniaqatiminik qannaruqtuq.,S/he sent for his/her sibling.,Aniaqatini qannaruġaa.,S/he sent for his/her brother.,,,,,,,,,,,,,,
3210,qanna.tugvak-,(i) to talk a lot [from qaniq-],Qanna.tugvaktuq.,S/he is talking a lot.,,,,,,,,,,,,,,,,,,,,
3211,qanniq,snowflake,qannavak,large snowflake,,,,,,,,,,,,,,,,,,,,
3212,qanniq-,to snow,Qannatuq.,It is snowing.,Qanniaa.,It is snowing.,Qannavaktuq.,It snowed heavily.,,,,,,,,,,,,,,,,
3213,qanuq,how? What?,,,,,,,,,,,,,,,,,,,,,,
3214,qanuġuuq,because; I wonder,Qanuġuuq puwa?,How did s/he do it?,,,,,,,,,,,,,,,,,,,,
3215,qanuġvik*,"a way to do something, a solution or 'way out' of a problem",Qanuġviġaqtuq.,There is a possible solution.,Qanuġviilaq.,"S/he can't do anything about it, s/he is powerless to arrange things, There's nothing to be done.",,,,,,,,,,,,,,,,,,
3216,qanuqtun,How long? How much?,Qanuqtun iłłiuqpin?,How long will you stay?,Qanuqtun pizukpin?,How much do you want?,,,,,,,,,,,,,,,,,,
3217,qanusiq,What kind?,Qanusiq pizukpauŋ?,What kind does s/he want?,Qanusimik pizukpa?,What kind does s/he want?,,,,,,,,,,,,,,,,,,
3218,qaŋa,when? (in recent past),Qaŋa aglaan nuutuatin?,How long ago did you move?,,,,,,,,,,,,,,,,,,,,
3219,qaŋali,When was it?,,,,,,,,,,,,,,,,,,,,,,
3220,qaŋami,"in the past, some time ago",,,,,,,,,,,,,,,,,,,,,,
3221,qaŋamizaq,long ago,,,,,,,,,,,,,,,,,,,,,,
3222,qaŋamizaqpak,very long ago,,,,,,,,,,,,,,,,,,,,,,
3223,qaŋasaq,long ago (used in question),Qaŋasaq nuutpin Fairbanks-mun?,How long ago did you move to Fairbanks?,,,,,,,,,,,,,,,,,,,,
3224,qaŋata-,"(i) to not reach the floor, not touch the ground, be elevated above ground",Sigu qaŋaturuq.,"The ice is elevated above water, extends above the water.",,,,,,,,,,,,,,,,,,,,
3225,qaŋiaq,"nephew, niece (child of a man's brother or a woman's sister)",,,,,,,,,,,,,,,,,,,,,,
3226,qaŋna,"(demonstrative pronoun (singular)) one outside, in the north (see qaggaa)",,,,,,,,,,,,,,,,,,,,,,
3227,qaŋŋui-,(i) to snore,Qaŋŋuiruq.,S/he is snoring.,,,,,,,,,,,,,,,,,,,,
3228,qapkua,(demonstrative pronoun (plural)) ones inside (see qamma),,,,,,,,,,,,,,,,,,,,,,
3229,qappik,wolverine,qappiit,(pl.) wolverines,,,,,,,,,,,,,,,,,,,,
3230,qappik-,(i) to kill a wolverine,Qappiktuq.,S/he killed a wolverine.,,,,,,,,,,,,,,,,,,,,
3231,qappit-,"to go into the water, to put something in water",Qappituq.,S/he went into the water.,Qappigiga.,I put it in the water.,,,,,,,,,,,,,,,,,,
3232,qapsi*,How many?,Qapsinik qiviġaqpa?,How many walrus are there?,,,,,,,,,,,,,,,,,,,,
3233,qapsiurat,"(pl.) few, not many",Aiġvit qapsiurat qiniġitka.,I saw few walruses.,,,,,,,,,,,,,,,,,,,,
3234,qapsiurau-,(i) to be few,Qapsiuraurut.,"They(3+) are few, there are few of them.",Qapsiura.vaŋnik aivaġaqtuq.,There are few walruses.,,,,,,,,,,,,,,,,,,
3235,qapsrak-,to flesh the skin of an animal,Qapsraktuŋa.,I am fleshing something.,Qapsragiga niqsaq.,I am fleshing a seal.,,,,,,,,,,,,,,,,,,
3236,qaptiq-,"(t) to put out, extinguish a fire",Qaptiaa.,S/he put it out.,Ikniq qaptatuumaruq.,The fire has been put out. ,,,,,,,,,,,,,,,,,,
3237,qaptiun,fire extinguisher,,,,,,,,,,,,,,,,,,,,,,
3238,qaptiutit,fire engine,,,,,,,,,,,,,,,,,,,,,,
3239,qaptit-,"(t) to tighten a screw, turn a screwlike device",Qaptigiga.,I tightened it. ,,,,,,,,,,,,,,,,,,,,
3240,qapyaun,ladle [= qapyautaq],,,,,,,,,,,,,,,,,,,,,,
3241,qaq-,"to take apart, tear apart, come apart",Qaqtuq.,It came apart.,Sassaq qaġġaa.,S/he took apart the clock.,Sassamik qaqsiruq.,S/he took apart a clock.,Qaġġia.,I took it apart.,Qaqtuumaruq.,It has been taken apart.,,,,,,,,,,,,
3242,qaqsin,screwdriver,,,,,,,,,,,,,,,,,,,,,,
3243,qaqłaq,innermost layer of animal skin,qaqłaaga,its inner layer of skin,,,,,,,,,,,,,,,,,,,,
3244,qaqłaiq-,"to scrape an animal skin, removing its inner layer",Qaqłaiqtuŋa qappiŋmik.,I scrape away the inner layer of a wolverine skin.,Qaqłaiġia qappik.,I scrape away the inner layer of the wolverine skin.,,,,,,,,,,,,,,,,,,
3245,qaqłaiyun,steel-bladed scraper used for softening skins (esp. for reindeer legs and heavy skins),,,,,,,,,,,,,,,,,,,,,,
3246,qaqłu,lip,Qaqłuaġiktuq.,S/he put on lipstick (lit. adorned their lips).,,,,,,,,,,,,,,,,,,,,
3247,qakma,just outside,,,,,,,,,,,,,,,,,,,,,,
3248,qaqpa.taq,"seal oil and narcissus plant which has been soured in water, with fat added",Qaqpaziruŋa.,I am making qaqpa.taq.,,,,,,,,,,,,,,,,,,,,
3249,qaqqaġaaq-,"(i) to stutter, stammer (be in the act of)",Qaqqaġaaqtuq.,S/he is stuttering. ,,,,,,,,,,,,,,,,,,,,
3250,qaqqaġaaŋa-,"(i) to stutter, stammer (habitually)",Qaqqaġaaŋaruq.,S/he is a stutterer.,,,,,,,,,,,,,,,,,,,,
3251,qaqqi-,to bake bread,Qaqqiruŋa.,I am baking bread.,Qaqqiiga mukkaaq.,I made bread out of flour.,,,,,,,,,,,,,,,,,,
3252,qaqqiaksraq,bread dough,,,,,,,,,,,,,,,,,,,,,,
3253,qaqqiaŋuaq,"host, communion wafer",,,,,,,,,,,,,,,,,,,,,,
3254,qaqqiaŋuaq-,(i) to take communion,Qaqqiaŋuaqtuq.,S/he is taking communion.,,,,,,,,,,,,,,,,,,,,
3255,qaqqiaq,bread,,,,,,,,,,,,,,,,,,,,,,
3256,qaqqiliuq-,(i) to bake bread,Qaqqiliuqtuŋa.,I am baking bread.,,,,,,,,,,,,,,,,,,,,
3257,qaqqiri-,to bake bread,Qaqqiriruŋa.,I am baking bread.,Qaqqirigia.,I am making bread for him/her.,,,,,,,,,,,,,,,,,,
3258,qaqquik,"oven, bread pan",,,,,,,,,,,,,,,,,,,,,,
3259,qaqquikuaq-,"to roast, bake",Qaqquikuaqtuŋa.,"I am baking, roasting something.",Qaqquikuaġia.,"I am baking, roasting it.",,,,,,,,,,,,,,,,,,
3260,qaqquluktaq,pilot bread,qaqquluktaŋuluuraq,small cracker,,,,,,,,,,,,,,,,,,,,
3261,qaqquq,crab (also pl. qaqqut for one crab),,,,,,,,,,,,,,,,,,,,,,
3262,qaqquq-,to eat crab; to crunch something with one's teeth,Qaqqatuq.,S/he is eating crab.,Qaqquaa.,S/he crunched it with his/her teeth.,,,,,,,,,,,,,,,,,,
3263,qaqqunaq,small shrimp,qaqqunaapait,large shrimp,,,,,,,,,,,,,,,,,,,,
3264,qaqsrauq,red-throated loon (Gavia stellata),,,,,,,,,,,,,,,,,,,,,,
3265,qaqsu(q)-,"(i) to be white, often used of bleached sealskin",Qaqsatuq.,It is white.,,,,,,,,,,,,,,,,,,,,
3266,qaqsatuq,bleached sealskin,,,,,,,,,,,,,,,,,,,,,,
3267,qaqsatuq-,to get frostbite,Qaqsatuqtuŋa.,I have frostbite.,Qaqsatuġaaŋa.,I have frostbite.,,,,,,,,,,,,,,,,,,
3268,qaqsatuġniguq,frostbite,,,,,,,,,,,,,,,,,,,,,,
3269,qarraaq,mattress,,,,,,,,,,,,,,,,,,,,,,
3270,qassut,(pl.) see qayuq,,,,,,,,,,,,,,,,,,,,,,
3271,qat,Gesundheit! Bless you! (said when someone sneezes),,,,,,,,,,,,,,,,,,,,,,
3272,qatqat,Gesundheit! Bless you! (said when someone sneezes),,,,,,,,,,,,,,,,,,,,,,
3273,qataŋun,half-sibling from parent's relationship with an exchange spouse,,,,,,,,,,,,,,,,,,,,,,
3274,qatiġuk,cave (There is variation here on the final k or q.),,,,,,,,,,,,,,,,,,,,,,
3275,qatiġuq,cave (There is variation here on the final k or q.),,,,,,,,,,,,,,,,,,,,,,
3276,qatik,bird breast,tiŋmiam qatka,duck's breast,,,,,,,,,,,,,,,,,,,,
3277,qatigaq,"bird breast, human torso, front of torso, frontquarter of animal",,,,,,,,,,,,,,,,,,,,,,
3278,qatikituuraq,person with a high-pitched voice,,,,,,,,,,,,,,,,,,,,,,
3279,qatikituurau-,(i) to have a high-pitched voice,Qatikituurauruq.,S/he has a high voice.,,,,,,,,,,,,,,,,,,,,
3280,qatitu-,"(I) to have a low, deep voice",Qatituruq.,S/he has a low voice.,,,,,,,,,,,,,,,,,,,,
3281,qatiq-,(i) to be white,Qatiqtuq.,It is white.,,,,,,,,,,,,,,,,,,,,
3282,qatiqtuaq,"something white, the color white",,,,,,,,,,,,,,,,,,,,,,
3283,qatŋuq-,"to take off, of a plane, bird on water; to come loose, be pried up, e.g. of something frozen in place",Qatŋatuq.,"It took off, came loose, lifted up (esp. of something frozen in place).",Qatŋuaa.,S/he pried it loose (esp. something frozen). ,,,,,,,,,,,,,,,,,,
3284,qatta.ruk,keg,,,,,,,,,,,,,,,,,,,,,,
3285,qattaugaq,"pail, bucket, large barrel or water (modalis case sing. qattaukamik)",,,,,,,,,,,,,,,,,,,,,,
3286,qau-,"to dawn, glow",Qauruq.,"It is dawn, it has dawned, it is glowing (e.g. of red hot metal). ",Qaugaa.,"It is dawn, it has dawned, it is glowing (e.g. of red hot metal). ",,,,,,,,,,,,,,,,,,
3287,qauksruaq-,(i) to be getting light out,Qauksruaqtuq.,It is getting light.,,,,,,,,,,,,,,,,,,,,
3288,qauma-,(i) to be light; to be daylight,Ini qaumaruq.,The house is lighted.,,,,,,,,,,,,,,,,,,,,
3289,qaumaik-,"(i) to be brightly lighted, bright",Qaumaiktuq.,It is bright.,,,,,,,,,,,,,,,,,,,,
3290,qauman,lamp chimney; light (as opposed to darkness),,,,,,,,,,,,,,,,,,,,,,
3291,qaumaniq,"ray, beam of light",,,,,,,,,,,,,,,,,,,,,,
3292,qauniq,"ugruk intestine window, skylight",qauniik,"(dl.) ugruk intestine windows, skylights",qauġnit,"(pl.) ugruk intestine windows, skylights",,,,,,,,,,,,,,,,,,
3293,qauġailitaq,headband made of reindeer skin,,,,,,,,,,,,,,,,,,,,,,
3294,qauġnaq,mist or cold air which comes through house door when opened,,,,,,,,,,,,,,,,,,,,,,
3295,qauġnaq-,"(i) to have frost (of ground, often after a solar eclipse)",Qauġna.tuq.,There is frost on the ground.,,,,,,,,,,,,,,,,,,,,
3296,qauġna.zi-,to understand,Qauġna.ziruŋa.,I understand.,Qauġna.zigaa.,S/he understands him/her.,Qauġna.ziŋilaġa.,I cannot understand it. ,,,,,,,,,,,,,,,,
3297,qauġri-,"(i) to regain consciousness; to become aware, start noticing things, of a child",Qauġriruq.,"S/he became aware (e.g. of surroundings, often said of small children)",,,,,,,,,,,,,,,,,,,,
3298,qauġrimaiq-,"(i) to become unconscious, lose awareness or memory",Qauġrimaiqtuq.,S/he lost consciousness.,,,,,,,,,,,,,,,,,,,,
3299,qauġrimait-,"(i) to be unaware, inattentive, dull, unconscious",Qauġrimailaq.,"S/he is dull, unaware.",Qaġrimaitpaktuq.,S/he is quite dull.,,,,,,,,,,,,,,,,,,
3300,qaunai-,"to be attentive, aware, to notice things",Qaunairuq.,S/he is attentive. ,Qaunaigia.,I'm aware of his/her presence.,Aġnamik qaunaisiruq.,S/he noticed the woman.,Qaunaiŋilaq.,"S/he is inattentive, listless.",Qaunaiŋilaaŋa.,S/he didn't notice me or pay attention to me. ,,,,,,,,,,,,
3301,qaunagrait-,(i) to have one  to look after one [only negative is used],Qaunagrailaq.,S/he has no one to look after him/her.,Qaunagraiqtuq.,S/he no longer has anyone to look after him/her. ,,,,,,,,,,,,,,,,,,
3302,qauq-,"to pry lose, be pried loose",Qauqtuq.,It has been pried loose.,Qauġaa.,S/he pried it loose.,Qauqsiruŋa.,I pried something loose.,Qauqtiiga.,I pried it loose. ,,,,,,,,,,,,,,
3303,qauqpazuk,forehead,qauqpazuin,your forehead,,,,,,,,,,,,,,,,,,,,
3304,qauqpazuilitaq,headband worn for warmth (= qauqpailitaq),,,,,,,,,,,,,,,,,,,,,,
3305,qauqpailitaq,"headband worn for warmth, skin forehead cover worn by hunters under parka hood, held in place with a strap, made of wolverine head",,,,,,,,,,,,,,,,,,,,,,
3306,qausaq-,"for there to be a flash of light, for the sky to be illuminated by lightning [from qau-]",Qausa.tuq.,There was a flash of light.,,,,,,,,,,,,,,,,,,,,
3307,qausiq-,(t) to wait for daybreak,Qausiaa.,S/he is waiting for daybreak.,Qausiura.tuŋa.,I am waiting for daybreak.,Qausiuraiga.,I am waiting for daybreak.,,,,,,,,,,,,,,,,
3308,qausiiq-,(t) to wait for daybreak,Qausiiġia.,I am waiting for daybreak.,,,,,,,,,,,,,,,,,,,,
3309,qautak-,"(i) to cold air to leak into a building (through an unintended opening, not an open door), to be a draft",Qautaktuq.,There is a cold draft coming in.,,,,,,,,,,,,,,,,,,,,
3310,qaviaq-,to clean a sealskin (through the mouth) so it remains in one circular piece (e.g. for making a sealskin poke),Niqsamik qaviaqtuq.,S/he is cleaning a sealskin so that it remains in one place.,Niqsaq qaviaġaa.,S/he is cleaning a sealskin so that it remains in one place.,,,,,,,,,,,,,,,,,,
3311,qaviaqtaq,skin prepared in this way,,,,,,,,,,,,,,,,,,,,,,
3312,qaviun,small ulu used to clean insides of seal,,,,,,,,,,,,,,,,,,,,,,
3313,qavik-,"(i) to set, of sun, moon",Mazaq qaviktuq.,The sun has set.,Qavigataqtuq.,It is about to set.,,,,,,,,,,,,,,,,,,
3314,qaviq-,"to tell a lie, to lie to someone",Qaviġia.,I told him/her a lie.,Qaviġaaŋa.,S/he lied to me.,Aġnamik qaviqniktuŋa.,I told a woman a lie.,,,,,,,,,,,,,,,,
3315,qavliniq,sediment at bottom of seal oil lamp (usu. pl. qavlinit),,,,,,,,,,,,,,,,,,,,,,
3316,qavlu,eyebrow,,,,,,,,,,,,,,,,,,,,,,
3317,qavlunaaq,bone ride found underneath the eyebrows,,,,,,,,,,,,,,,,,,,,,,
3318,qavlunaaq-,(i) to swim just below the surface of the water,Qavlunaaqtuq.,It is swimming just below the surface.,,,,,,,,,,,,,,,,,,,,
3319,qavraq-,"(t) to put something above others, on top of a pile",Qavraait.,S/he put them on top.,,,,,,,,,,,,,,,,,,,,
3320,qavrazik-,to be on top of a pile; to place on top of a pile (e.g. for easy access),Qavraziktuq.,it is on top for easy access.,Qavrazikai.,S/he put them on top for easy access.,,,,,,,,,,,,,,,,,,
3321,qavriaq,piece of skin or fabric sewn on to reinforce a weak part of a boot sole or clothing,,,,,,,,,,,,,,,,,,,,,,
3322,qavriaq-,to reinforce something by patching with a piece of material or skin,Nattaŋnik qavriaqtuq.,S/he reinforced a pair of soles with a piece of skin.,Qavriaġaa.,"S/he reinforced it with piece of skin, fabric.",,,,,,,,,,,,,,,,,,
3323,qavruma,(demonstrative pronoun (relative singular)) of one inside (see qamma),,,,,,,,,,,,,,,,,,,,,,
3324,qavsiraq,raw frozen walrus skin or flippers,,,,,,,,,,,,,,,,,,,,,,
3325,qavuk,"foam, froth",,,,,,,,,,,,,,,,,,,,,,
3326,qavuli-,"to foam, froth",Qavuliruq.,It is frothing.,Qavuliaa.,It (OBJ) is getting frothy (e.g. seashore in a storm or when yeast dissolves).,,,,,,,,,,,,,,,,,,
3327,qavvaa,(demonstrative adverb -- extended (base qav-)) inside; west,,,,,,,,,,,,,,,,,,,,,,
3328,qamna,"(demonstrative pronoun (singular)) one inside, to the west",,,,,,,,,,,,,,,,,,,,,,
3329,qavruma,"(demonstrative pronoun (relative singular)) of one inside, west",,,,,,,,,,,,,,,,,,,,,,
3330,qapkua,"(demonstrative pronoun (plural)) ones inside, west",,,,,,,,,,,,,,,,,,,,,,
3331,qawani,"(localis adverb) located inside, in the west",,,,,,,,,,,,,,,,,,,,,,
3332,tatqawa,,,,,,,,,,,,,,,,,,,,,,,
3333,tatqamna,,,,,,,,,,,,,,,,,,,,,,,
3334,tatqawani,,,,,,,,,,,,,,,,,,,,,,,
3335,qawaqsiaġruk,yearling male walrus with new tusks,,,,,,,,,,,,,,,,,,,,,,
3336,qawaqsilik,female walrus past childbearing (known to adopt young),,,,,,,,,,,,,,,,,,,,,,
3337,qawaqsiq-,"(i) to float on its back, of seal",qawaqsatuat,seals floating on their back,,,,,,,,,,,,,,,,,,,,
3338,qawaqtuq-,"(i) to float on its back, of seal",Qawaqtatuq.,It (seal) is floating on its back.,,,,,,,,,,,,,,,,,,,,
3339,qawausiq,flake of dandruff (usu. pl. qawausit),Qawausiġaqtuq.,S/he has dandruff.,,,,,,,,,,,,,,,,,,,,
3340,qayaġuaq-,(i) to swing on a swing,Qayaġuaqtuq.,S/he is swinging.,Qayaġuaqtigaa.,"S/he is making it swing, swinging it.",,,,,,,,,,,,,,,,,,
3341,qayaġuun,swing,,,,,,,,,,,,,,,,,,,,,,
3342,qayaq,"kayak, decked-in Inuit skin canoe; diamond (suit in cards)",qayyak,(dl.) kayaks,qayyat,(pl.) kayaks,,,,,,,,,,,,,,,,,,
3343,qayaliuq-,(i) to make a kayak,Qayaliuqtuq.,S/he is making a kayak.,,,,,,,,,,,,,,,,,,,,
3344,qayaqtuq-,"(i) to travel by kayak, use a kayak",Qayaqtatuq.,S/he is traveling by kayak.,,,,,,,,,,,,,,,,,,,,
3345,Qayyitiġvik,April (time to begin making kayaks),,,,,,,,,,,,,,,,,,,,,,
3346,qayyi-,to make a kayak,Qayyiruq.,S/he is making a kayak.,Qayyiaaŋa.,S/he made a kayak.,,,,,,,,,,,,,,,,,,
3347,Qayiaraq,"Kauwerak, Qawiaraq (old village on Kuzitrin River)",,,,,,,,,,,,,,,,,,,,,,
3348,Qayiara.miut,Qawiaraq people,,,,,,,,,,,,,,,,,,,,,,
3349,qayua(q),sand,,,,,,,,,,,,,,,,,,,,,,
3350,qayuk-,to chop ivory or bone with and adze,Qayuktuŋa.,I am chopping ivory or bone.,Qayukaa.,S/he chopped it (ivory or bone).,,,,,,,,,,,,,,,,,,
3351,qayugvik,wooden chopping block (also used as a pillow by a boy who caught his first seal and may then sleep by the qagri entry),,,,,,,,,,,,,,,,,,,,,,
3352,qayuun,adze with narrow blade for chipping bone or ivory,,,,,,,,,,,,,,,,,,,,,,
3353,qayuq,"Bering Sea spring beauty (Claytonia acutifolia), plant with edible root which is picked in fall and cooked in seal oil","qayut, qassut",(pl.) Bering Sea spring beauty,,,,,,,,,,,,,,,,,,,,
3354,qayuq,"meat with broth, meat soup, blood broth",,,,,,,,,,,,,,,,,,,,,,
3355,qayuq-,(i) to drink broth,Qayuqtuq.,S/he is drinking broth.,,,,,,,,,,,,,,,,,,,,
3356,qayusaaq,cooked flour and water which forms a mixture like gravy (eaten when there is no other food because of unsuccessful hunting),,,,,,,,,,,,,,,,,,,,,,
3357,qayuq-,to smoke a pipe,Qayuqtuq.,S/he is smoking a pipe.,Qayuġaa.,S/he is smoking it.,,,,,,,,,,,,,,,,,,
3358,qayuukaq,large wooden cutting board for meat,,,,,,,,,,,,,,,,,,,,,,
3359,qazałuq,cottonwood bark (taken from driftwood and used to start fire),,,,,,,,,,,,,,,,,,,,,,
3360,qazaq-,(t) to slap (usu. On the cheek) ,Qazaġia.,I slapped him/her.,Qazairuŋa.,I am slapping people.,,,,,,,,,,,,,,,,,,
3361,qazaqtaq-,"to clap hands; to slap, making a sound",Qazaqta.tuq.,S/he is clapping her/his hands.,Umiaq qazaqta.tuq.,The boat is making a slapping sound (on the water).,Qazaqtaiga.,I slapped him/her.,,,,,,,,,,,,,,,,
3362,qazaq,(piece of) raw meat,,,,,,,,,,,,,,,,,,,,,,
3363,qazaq-,to east raw meat,Qiamik qazaqtuq.,S/he is eating raw intestine.,Qazaġaa.,S/he ate it raw.,,,,,,,,,,,,,,,,,,
3364,qazigiaq,spotted seal,qazigiasaaq,baby spotted seal,,,,,,,,,,,,,,,,,,,,
3365,qaziłuk,spotted seal,,,,,,,,,,,,,,,,,,,,,,
3366,qazili-,"(i) to sting, smart, of a cut or burn, as when medicine is applied",Qaziliruq.,It smarts.,Qazililiqtuq.,It began to smart.,,,,,,,,,,,,,,,,,,
3367,qaziłhuq,"heart, a suit at cards",,,,,,,,,,,,,,,,,,,,,,
3368,qazu-,"to become loose, slack, of a knot, stitch, or boat frame",Qazuruq.,It became loose.,Qazugaa.,S/he loosened it.,Qazuŋazigia.,I already loosened it.,,,,,,,,,,,,,,,,
3369,qazuŋa-,"(i) to be loose, slack",Qazuŋaruq.,It is loose.,,,,,,,,,,,,,,,,,,,,
3370,qazut-,(t) to loosen something,Qazutkia.,I loosened it.,Qazutiiruŋa.,I am loosening something. ,,,,,,,,,,,,,,,,,,
3371,qia-,to cry; to cry over,Qiaruq.,S/he is crying.,Qiagia.,"I am crying over him/her (i.e. someone gone, dead).",Qirrain!,Cry!,,,,,,,,,,,,,,,,
3372,qiamilat-,"(t) to torment someone so they cry, to make someone cry",Qiamilatkaa.,S/he made him/her cry.,Qiamilatniktuq.,S/he made someone cry.,,,,,,,,,,,,,,,,,,
3373,qiaq,"outer layer of bearded seal intestine (eaten frozen, raw or slightly stewed)",ugruum qiaa,outer layer of bearded seal intestine,,,,,,,,,,,,,,,,,,,,
3374,qiaiqsi-,(i) to separate layers of bearded seal intestine and remove the outer layer,Qiaiqsiruq.,S/he is removing the outer layer of intestine.,,,,,,,,,,,,,,,,,,,,
3375,qiaiġi-,(i) to separate layers of bearded seal intestine and remove the outer layer,Qiaġiruq.,S/he is removing the outer layer of intestine.,,,,,,,,,,,,,,,,,,,,
3376,qigaq-,"(i) to stay home from work, hunting, etc.",Qigaqtuq.,S/he stayed home and did not go hunting.,,,,,,,,,,,,,,,,,,,,
3377,qigiġaq-,(i) to make a creaking noise as one walks on hard snow,Qigiġa.tuŋa.,I make noise as I walk on hard snow.,,,,,,,,,,,,,,,,,,,,
3378,qigiqtaq,island,,,,,,,,,,,,,,,,,,,,,,
3379,qiggut,rock pile on top of King Island,,,,,,,,,,,,,,,,,,,,,,
3380,qigriq-,to perform a part of the wolf dance where dancers make motions with their mittens,qigratuat,dancers who are performing thus,,,,,,,,,,,,,,,,,,,,
3381,qigu,clay,,,,,,,,,,,,,,,,,,,,,,
3382,qigu agriun,cast iron frying pan ,,,,,,,,,,,,,,,,,,,,,,
3383,qiguaq-,(t) to begin to freeze,Qiguaġaa.,It is beginning to freeze.,,,,,,,,,,,,,,,,,,,,
3384,qiġġaq-,"(i) to make a creaking noise when walking over dry, cold snow",Qiġġa.tuq.,S/he is making a creaking noise as s/he walks.,,,,,,,,,,,,,,,,,,,,
3385,qiġit-,(t) to freeze,Qiġitkaa iġaluk.,The fish froze.,,,,,,,,,,,,,,,,,,,,
3386,qiġitiq-,(t) to get frostbite,Qiġitiaa.,S/he got frostbite.,Qiġitatuġaa.,S/he got frostbite.,,,,,,,,,,,,,,,,,,
3387,qiġisuik,freezer,,,,,,,,,,,,,,,,,,,,,,
3388,qiġlu-,(i) to regret the loss of something,Qiġluruq.,S/he regrets losing something.,,,,,,,,,,,,,,,,,,,,
3389,qiġlui-,(t) to regret the loss of something,Qiġluigaa.,S/he regrets losing it.,,,,,,,,,,,,,,,,,,,,
3390,qiġluun,narrow-tipped tool made of ivory used to loosen a tight knot,,,,,,,,,,,,,,,,,,,,,,
3391,qiġluzaq-,to sight a rifle on the horizon,Qiġluzatuŋa.,I sighted a rifle on the horizon.,Niqsaq qiġluzaġaa.,S/he sighted the seal on the horizon.,,,,,,,,,,,,,,,,,,
3392,qiġnatuq,"hard, compacted snow (good for making drinking water)",,,,,,,,,,,,,,,,,,,,,,
3393,qiġriq,gray hair,Qigriniktuq.,S/he is getting gray hair.,,,,,,,,,,,,,,,,,,,,
3394,qiġri-,(i) to get gray hair,Qiġriruŋa.,I am getting gray hair. ,,,,,,,,,,,,,,,,,,,,
3395,qiġuaq-,"(t) to enlarge by adding a part, section",Qiġuaġia atigi.,I enlarged the parka.,Qiġuaqsiruŋa.,I enlarged something.,,,,,,,,,,,,,,,,,,
3396,qiġuma-,(i) to be frozen [relat. to qiġit-],Qiġumaruq.,It is frozen.,,,,,,,,,,,,,,,,,,,,
3397,qiġvu-,(i) to mourn the loss of a person or thing,Qiġvuruq.,S/he is mourning a loss.,,,,,,,,,,,,,,,,,,,,
3398,qiit-,(i) to have a convulsion,Qiituq.,S/he had a convulsion. ,,,,,,,,,,,,,,,,,,,,
3399,qikŋaq-,"(i) to be blinded, dazzled by light",Qikŋa.tuq.,S/he is blinded by light.,,,,,,,,,,,,,,,,,,,,
